"ID","Link","User","Date","Stars","Title","Text"
"55","https://www.amazon.com/gp/customer-reviews/R18IN435MFZVRX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","MannyMexi","05 Sep 2018","5.0","Awesome Classic G-Shock","This is actually my first Square G-Shock.  I'm used to wearing the ones with the sensors, tough solar, and automatic time-keeping, and I didn't think I'd wear this one a lot.  But I actually wear it a lot!  This is the closest you'll get to the original 1983 DW 5000.  I can see why G-Shock fans love this watch. The light is pretty darn bright, and you also have a feature where you can make the watch light up whenever you have an alarm or the hourly time signal on.  Sure, it doesn't have auto-light, but hey, it's a classic G-Shock. It has the 3 basic functions: stopwatch with split time, a timer that runs 24 hours, and an alarm. Few things I need to mention for those considering getting this watch for the first time.  The stopwatch and timer both show the current time when you're in their modes.  This is one of the reasons I decided to get the DW 5600e.  I tried the GWM 5610 but I had to return it because both the stopwatch and timer would not display the current time. The timer: it runs 24 hours, and it displays the current time.  What's also cool about the timer is that you can also set seconds, and any amount of seconds is fine, whether you want 5 seconds or even just 2 seconds or so.  Very cool. As for the alarm, again, just one alarm.  An interesting thing about the alarm is that you can set an alarm for a certain month and day.  This would be cool if the watch had more than one alarm.  4 alarms would good for this kind of date feature.  I use a lot of alarms every day, so the month/day feature on the one single alarm is interesting. The beeps are pretty audible and it has that classic Casio sound.  However, keep in mind that the sound can't be muted.  Again, classic G-Shock. Unlike most modern squares, the adjust button is less visible on the side.  But it's not difficult to press.  In fact, all the buttons are easy to press. Also, whenever you play around with any of the modes of the watch, when you press the mode button, you automatically go back to the current time.  Since there's only 3 basic features and the buttons are easy to press, this isn't too big of a deal. Lastly, when setting current time, timer, and alarm, you only get one button to use after you press adjust, and it only goes forward.  I didn't like it at first, but when you hold the button down, the numbers more pretty fast.  I got used to it after a day or two. I've seen videos of people in Japan testing this particular watch, and man, it's a tough guy!  I've seen it been dropped from several stories high, crushed by machinery, sunk 200 M below the sea, and I've even seen it completely covered in mud.  It's almost as tough as a basic Mudmaster. The strap is extremely comfortable and the watch is so light you sometimes forget you're wearing it. The watch stays on beat almost all the time.  I never have to worry about adjusting the time once in a while or have it be off by a few seconds. Overall, this is an awesome watch and one that everyone, especially G-Shock fans, should have at some point in their lives.  There, I think I've covered everything I could."
"56","https://www.amazon.com/gp/customer-reviews/RP9QCOWSJYQ0K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Anon","11 Nov 2022","5.0","Only one thing I'd change","Why oh why did they put the stopwatch and timer reset at the top left reset button? It's too hard to get to because it's recessed a bit. Should have just put it on the light button. Oh well, still works, and you'll figure out how to get to the button a bit easier (tip, use your fingernail). Other than that, it's an amazing watch!"
"57","https://www.amazon.com/gp/customer-reviews/R2IIOWIOZ6FF1L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Chris Dixon","21 Jun 2022","3.0","Water Resistant...For Awhile, Anyway","For wristwatches, I'd like to think that I don't have a lot of requirements, especially if I'm spending less than fifty bucks. For my little bit of money: the watch needs to stay on my wrist, keep time reasonably accurately, and possibly illuminate if I need to tell the time in the dark. Oh, and there needs to be some water resistance, since I don't take off the watch when I wash my hands, or take showers, or wash dishes, or do any of the other stuff that involves, well, water. Casio's G-Shock watches are, historically, amazing little gadgets that keep on keeping on even when you live everyday life while wearing them. However, as with so many other consumer brands, Casio's taken a giant step backward. For several months, the watch worked perfectly. Setting the time was a breeze, the illumination was nice and bright, and I did my daily things without worrying about killing the timepiece. When I say ""everyday things,"" I don't mean swimming or cliff diving or otherwise spending lots of time in wet environments. I don't swim well, and therefore don't enjoy it, and try not to spend more time in water than necessary as a result. After several months of mostly dry life, the display started acting wonky. If I tapped it, the time would reappear, for awhile at least. Because I didn't really feel like messing with a warranty return - and because i wasn't sure if the product were even still UNDER that warranty - I figured I'd open up the back and see what I could see. Was there a loose part? A strange battery issue? A stranger problem that none of you would believe even if I shot a video for you? Nope. It was the teeny tiny bit of rubber serving as ""moisture resistance"" inside the watch, behind the metal plate that you remove to access the battery. Even though I let the watch dry out for a few hours before closing it back up, the next shower I took made the problem come right back. Perhaps I shouldn't have opened up the watch myself - it's entirely possible that I didn't properly replace the tiny little strip of rubber - but, to be fair, the watch had taken in moisture BEFORE I busted out my tiny screwdrivers. What a piece of junk. I bought a comparable Timex from another retailer and have been happy since I took it out of its box. Maybe the higher-end G-Shocks are still good, but I'm not spending money to find out."
"58","https://www.amazon.com/gp/customer-reviews/R1518045BU8JIZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Commentator","07 Dec 2022","5.0","Great watch, and knew that because its predecessor, a Casio G-shock, was great and lasted forever.","Started wearing it as my gym watch and then happily started wearing it full time, bravo."
"59","https://www.amazon.com/gp/customer-reviews/R37LBY44GJL4CT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","CK","31 Oct 2022","5.0","Great for small wrists","I own another G-Shock (GWM500A-1, which is Solar/Atomic). My other watch is great except it isn't comfortable on my small wrist.  My wrist is 6"" (15.25 cm) and this G-Shock is much more comfortable.  This band is more flexible, and the watch isn't as large as most of the other G-Shocks. Casio does make the Baby G-Shock line that is smaller (but sometimes has less water resistance). I didn't want ""Baby"" on my wrist, so this G-Shock fits my needs perfectly."
"60","https://www.amazon.com/gp/customer-reviews/R1GF73AQXWH29I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Harris.Roit","01 Jun 2022","5.0","Love the OG G-SHOCK","This is the best 40.00 USD I can rember spending. For a G-shock, the watch wears smaller on wrist than I expected (very comfortable, really) and would remain on my wrist at all times (sleep, showers, etc.) but not for an automatic that needs worn to remain ticking. The functions are fairly intuitive and there is no mistaking the Casio alarm sound. I have no fear of water damage (but haven't dived with it or tested that past splashes during daily activities). The illumination works well and the display is easy to read, even under full sun. I do think mine might be a bit defective bc the display actually shows more contrast at a slight angle (weird) but whatever, I'll get another for the sake of comparison. I sort of wish i'd have gotten the atomic clock-set + solar powered model, but for half the cost this one is great. I've heard the battery will prbly last about 5 yrs, the resin band may last 2x that long with daily wear; realistically, this could be the only watch i need for the next third of my life. And it looks awesome, a tidy little square with neat lines of text framing the functions. I like the nostalgic vibes (dads wore square Casios from Walmart - not G-shocks - when I was a kid in the 80s). I cannot recommend this or any G-shock highly enough. If ya know, ya know."
"61","https://www.amazon.com/gp/customer-reviews/R1G7SKRLZAHYPB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Doug","07 Jun 2022","5.0","Wrist band is small for above average people","I hate being 6' 4"". Those of you who wish you were tall, stop it. Tall people can't find clothes, eyewear, shoes, hats, or jewelry to name a few. They can barely fit in some cars. On to the watch review. The wristband is too small for someone who has an 8.5-inch wrist. I wear it on the first notch when my wrist is swollen and on the 2nd notch when it isn't. I do like the watch itself. My favorite part is the readout display. It shows the day of the week, month, day of the month, and the time all on one easy-to-read face. One look and I have all of the date information I need when filling out paperwork. I say that because not all watches have as much information on one display. At first, I didn't think I would like the Adjust button because it is recessed and stiff. However, I found that the more I use it the easier it gets. I don't know if the button needs to be used to loosen up or if I have trained my muscle memory to press it just right. Whatever the case, the adjustment button isn't as bad as I thought it would be. I would have liked a wriststrap to accommodate above-average people. Other than that, this watch is worth the price for sure."
"62","https://www.amazon.com/gp/customer-reviews/R2S0GF6LDBE12J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","theENDtype","13 Jul 2022","5.0","Nearly Ten Years of Service but Showing its Age.","I have owned this watch since November of 2013. My two photos show how this watch has held up in nearly 10 years of being worn day in, day out at different jobs I've held. I've been in numerous pools and bodies of water including the oceans while scuba diving. I have rarely used the features such as the stopwatch, timer and backlight maybe once a year if that. Everything about it is original since day one including the battery which is starting to show its age. If I were to try to use the backlight now the display does light up with illumination but the date and time all blank out before coming back after the blacklight shuts off. This is telling me the battery is on its way out, I don't know how much more time I have with it but it definitely was worth the purchase price. For now I am going to ride out how much time is left on the battery until it finally dies. I currently have no plans on replacing the battery and restoring the waterproof feature when it does die as I lack the tools and skill to perform this work properly."
"63","https://www.amazon.com/gp/customer-reviews/R2VBONAB1UB9S2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jeffery L. Williams","14 Aug 2022","4.0","An expensive rugged watch for weekend wear while doing chores","This is an old design but, a good one.  I had a Casio like this on in the 1980s.  It was rugged and lasted a long time.  When I needed a basic watch to wear on weekends while doing chores or when I wanted to go hunting or fishing this watch came to mind. The rubber face for absorbing shock makes it more difficult to get to the buttons.  That may not be all bad since it prevents accidental pressing of buttons. The band was to small.  I had to ordered another band in order for the watch to fit."
"64","https://www.amazon.com/gp/customer-reviews/R2WTPRGKUW3R60/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Daniel S. Glickman","17 May 2021","5.0","Great Watch (and a comparison to the Casio W800H)","I collect watches and never thought I’d want a G Shock as all the G Shocks I’ve seen on my friends wrists did not appeal to me.  But I absolutely love this one and am convinced it is the best value of the entire G Shock  line.  I have been wearing a Casio W800H and I’m going to compare the two.  They are close in size (G Shock is bigger).  The G Shock is more comfortable to wear due to its pre-curved and higher quality strap.  The G Shock is also more attractive on the wrist due to a much better looking case and strap and a matte black finish.  G Shocks have a certain “street cred” that the cheaper Casio digital watches just don’t have.  It is also far tougher than the cheaper Casio, very well made and incredibly durable, probably indestructible, and the recessed mineral glass screen is far more protected than the acrylic screen on the W800H, which is quite vulnerable to scratches.  A very impressive 200 m water resistance (compared to 100 m on the W800), a superb back light (far better than the W800H) and if I ever get a chance to go to space, it is also NASA approved.  Bottom line: this G Shock is better looking, more durable, more comfortable and has more presence on a man’s wrist than the W800H.  It also wears nice and light for a watch its size, which is a big plus for me. The downsides compared to the W800H: is three times the price I paid for the W800H (but all these watches are extremely affordable), the digital numbers that tell the time in the display are smaller than the numbers in the display of the W800H (but still readable), battery life is lower, and the four buttons on the G Shock are very stiff and much more difficult to use than the buttons on the W800H (probably necessary to achieve the very impressive 200 m water resistance). I am choosing this G Shock as my daily watch this summer.  I am really happy with it."
